dev,singletons,controls,offset
21.78197499714136,13689298,68446606,267
9.082546935829214,13689334,68446743,-267
12.345055273063963,13689301,68446607,268
10.952487224278457,13689334,68446743,-268
0.9933607630797496,13689301,68446611,269
2.282042460688558,13689334,68446744,-269
2.16044316919465,13689302,68446609,270
6.350756677194568,13689333,68446747,-270
14.391407603506195,13689300,68446608,271
16.61341381705097,13689335,68446745,-271
6.59650955432744,13689301,68446603,272
2.963688566473536,13689335,68446745,-272
3.8647954068796935,13689302,68446604,273
7.560801693880421,13689334,68446740,-273
5.774962104813312,13689302,68446600,274
5.315666200101191,13689336,68446742,-274
3.8708225597633827,13689302,68446595,275
16.8385210917927,13689336,68446741,-275
2.666455589205327,13689302,68446600,276
3.0325511030438292,13689336,68446739,-276
3.628820145297823,13689302,68446600,277
8.126107003367906,13689334,68446738,-277
4.392834424421835,13689300,68446594,278
3.4276836217369464,13689334,68446734,-278
6.131637577998845,13689298,68446591,279
8.068667959854793,13689335,68446733,-279
4.261101261319254,13689301,68446594,280
1.9086917081001502,13689334,68446731,-280
0.39859017707070166,13689301,68446592,281
9.452026879515529,13689333,68446732,-281
0.15947368322559896,13689299,68446591,282
13.50040809024631,13689335,68446729,-282
0.7581301792569093,13689298,68446590,283
9.614675861312207,13689334,68446725,-283
3.2247203345561957,13689299,68446582,284
1.1445734071273392,13689333,68446725,-284
3.4932192586211386,13689299,68446584,285
11.811028636724018,13689332,68446728,-285
1.3280671832145572,13689298,68446582,286
8.545507873465112,13689331,68446727,-286
1.3073936106382007,13689299,68446578,287
7.733418873880055,13689332,68446727,-287
3.599852991085765,13689298,68446576,288
5.073251433231974,13689332,68446725,-288
0.20590743310606285,13689299,68446572,289
9.713423475482614,13689331,68446725,-289
0.8332023732333482,13689297,68446569,290
8.848264768214221,13689332,68446722,-290
2.5060769501950517,13689299,68446570,291
14.370913540044967,13689330,68446721,-291
12.52451023737126,13689299,68446572,292
7.0133967730400855,13689327,68446715,-292
5.74783393646095,13689298,68446569,293
11.132122936536234,13689330,68446720,-293
9.508542433861862,13689297,68446568,294
11.219880268670067,13689330,68446716,-294
5.526686612370668,13689296,68446567,295
18.493707049433397,13689329,68446714,-295
9.18199362371746,13689295,68446567,296
9.362854756685465,13689329,68446713,-296
1.5126121223886457,13689295,68446563,297
6.330379059394545,13689330,68446715,-297
4.587520860729853,13689296,68446564,298
0.38256254084876673,13689329,68446711,-298
0.9671143955015395,13689295,68446564,299
5.513023980421167,13689328,68446708,-299
7.141199849467284,13689293,68446561,300
3.151196708797471,13689327,68446704,-300
4.086799316337078,13689294,68446558,301
6.488829140189864,13689326,68446706,-301
1.7951509769794711,13689293,68446559,302
1.6803267575540985,13689326,68446708,-302
4.673093055109348,13689292,68446557,303
1.6322428420907613,13689326,68446708,-303
3.9718212087429947,13689291,68446554,304
0.4212344548159024,13689327,68446703,-304
1.5737200796418165,13689292,68446552,305
5.06052921731839,13689325,68446705,-305
7.020972783186494,13689291,68446553,306
5.836034918901305,13689326,68446699,-306
3.757932076546467,13689291,68446552,307
13.847132247004083,13689327,68446694,-307
9.071927156271592,13689291,68446554,308
13.057678331325405,13689326,68446698,-308
12.685076752103896,13689290,68446546,309
16.289771313871825,13689325,68446693,-309
6.2479669971703515,13689291,68446546,310
1.6201614053261437,13689324,68446692,-310
7.697206902599987,13689291,68446547,311
1.8452538713468272,13689324,68446689,-311
7.3964090170698,13689289,68446548,312
2.2050520645467486,13689324,68446690,-312
3.800579006500584,13689290,68446545,313
8.696437703578113,13689324,68446685,-313
5.624581736778055,13689287,68446542,314
3.626589696573774,13689324,68446688,-314
12.58868153453841,13689287,68446542,315
6.978836878068478,13689324,68446685,-315
19.397133152491733,13689287,68446541,316
4.02206778195292,13689322,68446685,-316
4.165177926294518,13689287,68446538,317
0.17310413167354,13689322,68446684,-317
4.139238796375139,13689286,68446537,318
1.292201894311404,13689321,68446682,-318
4.751279446968667,13689286,68446534,319
1.199631714222619,13689322,68446679,-319
7.6068524377492395,13689286,68446529,320
2.661752811547103,13689323,68446677,-320
3.0044111143571683,13689286,68446531,321
3.117937598662138,13689323,68446677,-321
1.1468432469059167,13689285,68446528,322
1.891137044611014,13689323,68446675,-322
4.426572198272083,13689285,68446523,323
10.655880277335314,13689322,68446671,-323
2.764906955829474,13689286,68446525,324
9.912092583097547,13689322,68446671,-324
5.038301694603604,13689286,68446522,325
5.928078153783552,13689321,68446674,-325
1.7285234146014545,13689285,68446520,326
3.781040321831483,13689322,68446669,-326
12.29461797948261,13689285,68446518,327
2.422513191818993,13689322,68446669,-327
8.23287502130131,13689285,68446513,328
6.283788582213674,13689321,68446663,-328
12.899123277776653,13689284,68446511,329
0.27729747132980265,13689322,68446668,-329
11.662605412638072,13689284,68446510,330
8.736226779616118,13689323,68446667,-330
17.085962128533083,13689284,68446511,331
4.295116570822529,13689323,68446668,-331
10.760534905419718,13689284,68446507,332
1.1147654957769078,13689324,68446664,-332
