dev,singletons,controls,offset
77.80051511252896,3994609,19973138,-183
74.32128096140332,3994602,19973094,184
72.80269935248725,3994609,19973139,-184
45.74428054497639,3994602,19973093,185
41.77519226149309,3994608,19973138,-185
48.30249937994245,3994602,19973093,186
46.353700482381555,3994608,19973138,-186
32.726262013147334,3994602,19973089,187
29.155954938342347,3994608,19973138,-187
26.45066048017179,3994602,19973088,188
46.46221502314711,3994608,19973139,-188
39.92235984758702,3994602,19973086,189
52.71318323491596,3994607,19973139,-189
39.333905870129,3994602,19973088,190
37.303483565196984,3994608,19973139,-190
32.29929824503506,3994602,19973089,191
53.216623278448424,3994608,19973139,-191
14.556197159582098,3994601,19973089,192
33.260493681483126,3994608,19973138,-192
38.239944489696654,3994600,19973088,193
41.888361287194584,3994608,19973138,-193
59.290843957935635,3994601,19973083,194
37.65950368188783,3994608,19973139,-194
38.53302498312587,3994601,19973083,195
38.4778783488764,3994608,19973139,-195
38.47766039212422,3994600,19973083,196
27.607527591489372,3994608,19973139,-196
30.771369623959345,3994601,19973082,197
30.417031605977627,3994607,19973139,-197
59.85657346105927,3994601,19973079,198
39.70029365815253,3994607,19973138,-198
25.6574128653034,3994600,19973080,199
20.142346477963343,3994607,19973139,-199
19.202610594302598,3994601,19973081,200
35.26634891449726,3994607,19973137,-200
12.926187216440667,3994601,19973079,201
9.592877611130461,3994607,19973138,-201
28.751948375965867,3994601,19973079,202
25.29647024893302,3994607,19973136,-202
19.148901816429998,3994600,19973078,203
22.774848200417182,3994606,19973136,-203
8.641311618696704,3994600,19973077,204
22.289416257979724,3994606,19973133,-204
14.055031154714015,3994599,19973077,205
11.602421051848523,3994607,19973133,-205
17.15352963659484,3994599,19973074,206
17.365213037485773,3994607,19973130,-206
19.498707615485046,3994599,19973074,207
13.978021212651072,3994607,19973133,-207
7.850513443555428,3994600,19973073,208
7.314793816198147,3994607,19973132,-208
26.739596294854536,3994600,19973073,209
44.37734151000336,3994607,19973132,-209
20.474917779777243,3994600,19973074,210
20.964829464243394,3994607,19973132,-210
29.073591914921835,3994600,19973074,211
59.426384067643994,3994606,19973132,-211
15.117559470776769,3994600,19973073,212
23.191830793330496,3994607,19973133,-212
14.96290272464421,3994600,19973074,213
40.661504163525024,3994608,19973133,-213
16.725931741350138,3994599,19973074,214
15.169579396815152,3994608,19973133,-214
26.88052506954702,3994600,19973071,215
14.421164018162074,3994608,19973132,-215
20.21861945502178,3994600,19973071,216
20.532050602794243,3994608,19973134,-216
19.896700115238616,3994598,19973069,217
19.268407512898193,3994608,19973133,-217
9.127998210880037,3994598,19973069,218
7.721103563046313,3994607,19973132,-218
6.890279467493656,3994597,19973067,219
10.885397495415873,3994608,19973128,-219
6.653131900087047,3994598,19973070,220
9.313128082707749,3994608,19973129,-220
9.25717359033115,3994598,19973069,221
13.831060921618246,3994608,19973129,-221
26.261720572148874,3994598,19973068,222
12.348489737432374,3994608,19973128,-222
9.351352879990941,3994598,19973066,223
2.3739264635869404,3994607,19973129,-223
7.439096416655502,3994597,19973065,224
18.20172147721337,3994607,19973123,-224
12.761447780806066,3994597,19973065,225
11.028545908249413,3994608,19973126,-225
15.395334317391303,3994597,19973067,226
4.5129066955137205,3994608,19973126,-226
10.078154241043478,3994597,19973066,227
12.39250667585111,3994608,19973125,-227
12.019628052269127,3994597,19973065,228
12.19424063115946,3994608,19973126,-228
5.681064585882751,3994598,19973065,229
9.108777609747335,3994607,19973126,-229
