dev,singletons,controls,offset
258.4814303954354,5990001,29950094,-179
179.86051622621744,5990004,29950104,180
336.8116107173937,5990001,29950092,-180
246.8936657833001,5990004,29950106,181
313.72961351151616,5990001,29950095,-181
303.68690840150157,5990003,29950104,182
417.58614912168287,5990001,29950093,-182
123.2887415281375,5990003,29950106,183
372.16865963587145,5990001,29950095,-183
370.3598916493466,5990003,29950106,184
288.5224146934386,5990002,29950091,-184
532.3590426580445,5990002,29950102,185
244.19788782097066,5990002,29950095,-185
269.87681883774985,5990003,29950105,186
136.44719040103928,5990002,29950092,-186
257.9853508567385,5990001,29950104,187
227.98419102374282,5990001,29950092,-187
39.09051807670494,5990002,29950100,188
435.89298990670613,5990001,29950093,-188
450.106958209999,5990002,29950104,189
136.76291479395968,5990001,29950091,-189
305.7411406456022,5990001,29950098,190
297.0149403275673,5990001,29950093,-190
213.42111306345578,5990000,29950100,191
439.0495689303307,5990001,29950091,-191
168.162866330395,5990002,29950105,192
526.3010642227725,5990000,29950093,-192
387.501401744855,5990001,29950103,193
252.13403848029247,5989998,29950093,-193
365.19119438258156,5990002,29950101,194
136.58218700813973,5989999,29950093,-194
193.12739652108553,5990002,29950102,195
216.09922143892163,5989999,29950090,-195
178.86332068360116,5990002,29950103,196
317.15367543364846,5989999,29950091,-196
190.82865155767206,5990002,29950102,197
216.39798645644714,5989999,29950088,-197
399.5342851259511,5990002,29950103,198
43.50000853176971,5989999,29950091,-198
73.79795327585725,5990000,29950101,199
102.2835861916725,5989999,29950090,-199
91.10577127810325,5990000,29950099,200
240.86337670421744,5989999,29950088,-200
118.70825771181694,5989999,29950097,201
128.24804836614385,5989999,29950089,-201
106.9075034051034,5990000,29950097,202
96.16634814610234,5989999,29950088,-202
288.01151310841806,5990000,29950093,203
32.36490013201433,5989998,29950087,-203
126.4856024483247,5990000,29950097,204
152.40664225209002,5989999,29950088,-204
46.05347216408711,5990000,29950096,205
116.63679259475975,5989999,29950085,-205
71.35256225604655,5990000,29950097,206
